date_only,bidder_name,pub_name,pub_id,endpoint,pub_type,device_type,auctions,impressions,spend
2025-02-10,Xandr,Coneckt CTV,503680,SOVRN Direct - All - Sequoia,publisher,APP,1,1,0.01
2025-02-10,BidSwitch,Bold Collective,478047,SOVRN Direct - TREE,publisher,CTV,2,2,0.03
2025-02-10,DV360,Fox News,492131,SOVRN Direct Non-CTV - No Throttle,publisher,DESKTOP,1,1,0.0
2025-02-10,Krush Media,Ottera TV,467490,CTV - SOVRN Direct All - Tree,publisher,CTV,1,1,0.01
2025-02-10,Motorik,"Data Sales Services, Inc.",518584,EU SOVRN Direct All,publisher,APP,1,1,0.0
2025-02-10,DV360,Outside Interactive Inc.,520755,SOVRN Direct CTV - Sequoia FUZZY,publisher,CTV,1,1,0.01
2025-02-10,The Trade Desk,Fox News,492131,Non-CTV Devices - Floor Markup 25%,publisher,APP,718378,718378,586.89
2025-02-10,UnrulyX,Dailymail Prebid,257541,SOVRN - Direct All - TREE,publisher,APP,196825,196825,25.81
2025-02-10,DV360,The Brave,273050,SOVRN Direct Non-CTV - No Throttle,publisher,APP,321071,321071,261.81
2025-02-10,Xandr,Amagi Ads Plus,500389,SOVRN Direct - All - Sequoia,publisher,CTV,3653,3653,48.37
2025-02-10,Krush Media,Fox News,492131,TTL Test - In-App Banner,publisher,APP,12883,12883,19.1
2025-02-10,Edge226,Zynga Inc,513693,SSP (Dauup) IA EP - Publishers,publisher,APP,4159,4159,0.58
2025-02-10,Motorik,Simple Bros,516644,SOVRN Direct All - Sequoia,publisher,APP,24760,24760,2.06
2025-02-10,Equativ,Gimica,528455,In-App Direct TREE,publisher,APP,9482,9482,3.89
2025-02-10,Simpli.fi,Nexstar Media Group,262877,SOVRN Direct All - Sequoia,publisher,APP,4774,4774,7.31
2025-02-10,Epsilon,Future Today,444732,Epsilon Sovrn Direct - Sequoia,publisher,CTV,7840,7840,101.22
2025-02-10,The Trade Desk,Graham Media Group,227590,SOVRN - Direct Pubs - No Throttle,publisher,APP,1982,1982,3.83
2025-02-10,BidSwitch,Twist Digital,271355,SOVRN Direct - TREE,publisher,CTV,42,42,0.38
2025-02-10,MediaForce,The Brave,273050,SOVRN Direct - ALL Mobile,publisher,APP,1967,1967,10.5
2025-02-10,The Trade Desk,A+E Networks,504679,SOVRN - Direct Pubs - No Throttle,publisher,CTV,12032,12032,263.21
2025-02-10,Edge226,Gimica,528455,SSP (Dauup) IA EP - Publishers,publisher,APP,771,771,0.36
2025-02-10,Equativ,Sinclair Media Group,472580,SOVRN Direct - CTV Only TREE,publisher,CTV,304,304,2.53
2025-02-10,TaurusX,Tegna,257772,Mobile App - Tree,publisher,APP,650,650,0.42
2025-02-10,RTB House,Ookla,235106,SOVRN Direct - All - Tree,publisher,APP,196,196,0.18
2025-02-10,Beeswax,Amagi,499619,SOVRN Direct - All TREE,publisher,APP,315,315,4.01
2025-02-10,InMobi,Paramount,205858,TAM DIRECT - Mobile App,publisher,APP,2552,2552,6.85
2025-02-10,Centro,TCL,466180,Centro - West In East,publisher,CTV,919,919,13.17
2025-02-10,PulsePoint,Aloha-ads,523648,In-App Direct (Life Demand),publisher,APP,984,984,5.78
2025-02-10,Edge226,Funcorp,413865,SSP (Dauup) IA EP - Publishers,publisher,APP,417,417,0.16
2025-02-10,PubMatic,Weatherbug TAM,513394,TAM MOBILE APP 137711 - TREE (fill),publisher,APP,406,406,0.74
2025-02-10,Simpli.fi,Ad Element,472844,SOVRN Direct All - Sequoia,publisher,DESKTOP,236,236,1.14
2025-02-10,Edge226,Future Today,444732,CTV Direct (Edge Direct EP),publisher,CTV,915,915,7.68
2025-02-10,Centro,Syncbak,466272,Centro - West In East,publisher,DESKTOP,92,92,1.11
2025-02-10,Beeswax,Taiv X,515305,SOVRN Direct - All TREE,publisher,CTV,929,929,6.51
2025-02-10,The Trade Desk,Graham Media Group,227590,SOVRN - Direct Pubs - No Throttle,publisher,DESKTOP,250,250,0.61
2025-02-10,Simpli.fi,VarageSale,55349,SOVRN Direct All - Sequoia,publisher,APP,284,284,0.41
2025-02-10,BidSwitch,DailyMail Online,99835,SOVRN - High Priority,publisher,APP,230,230,0.26
2025-02-10,Centro,Play Works Ltd,517910,ADD NEW PUBLISHERS HERE - TREE,publisher,CTV,7,7,0.09
2025-02-10,Centro,Amagi,499619,SOVRN Direct - TREE,publisher,DESKTOP,85,85,0.38
2025-02-10,BidSwitch,Tvisionary,501771,SOVRN Direct - TREE,publisher,CTV,420,420,2.2
2025-02-10,Krush Media,Tegna,257772,Mobile App - SOVRN Direct All - Tree,publisher,APP,44,44,0.1
2025-02-10,RTB House,Paramount,205858,SOVRN Direct - All - Tree,publisher,APP,39,39,0.11
2025-02-10,Simpli.fi,"Vizio, Inc.",472819,CTV Direct Banner & Video,publisher,CTV,42,42,0.85
2025-02-10,BidSwitch,Quizlet,264549,SOVRN Direct - TREE,publisher,APP,29,29,0.01
2025-02-10,BidSwitch,Sportsgrid,521464,SOVRN Direct - TREE,publisher,CTV,20,20,0.25
2025-02-10,Beeswax,"ODK Media, Inc.",197688,SOVRN Direct - All TREE,publisher,CTV,9,9,0.13
2025-02-10,Xandr,LG Ad Solutions,489566,SOVRN Direct - All - Sequoia,publisher,CTV,37,37,0.45
2025-02-10,Centro,Microsoft Casual Games,475391,Centro - West In East,publisher,APP,77,77,0.06
2025-02-10,Beeswax,Iversoft,517763,SOVRN Direct - All TREE,publisher,APP,22,22,0.04
2025-02-10,Motorik,"Data Sales Services, Inc.",518584,SOVRN Direct All - Sequoia,publisher,APP,13,13,0.05
2025-02-10,DV360,Tegna,257772,SOVRN Direct Non-CTV - No Throttle,publisher,APP,118,118,0.14
2025-02-10,BidSwitch,Aloha-ads,523648,SOVRN Direct - TREE,publisher,CTV,15,15,0.12
2025-02-10,BidSwitch,"ODK Media, Inc.",197688,SOVRN Direct - TREE,publisher,CTV,16,16,0.2
2025-02-10,Beeswax,Griffin News,523907,SOVRN Direct - All TREE,publisher,CTV,45,45,0.59
2025-02-10,Krush Media,Activision Blizzard Media,534985,Mobile App - SOVRN Direct All - Tree,publisher,APP,1,1,0.0
2025-02-10,Epsilon,MPW Digital,299507,Epsilon Sovrn Direct - Sequoia,publisher,CTV,27,27,0.37
2025-02-10,Opera Bidder,Simple Bros,516644,SOVRN Direct - Mobile App TREE,publisher,APP,25,25,0.01
2025-02-10,Xandr,Syncbak,466272,SOVRN Direct - All - Sequoia,publisher,APP,10,10,0.06
2025-02-10,Krush Media,"ODK Media, Inc.",197688,TTL Test - In-App Banner,publisher,APP,42,42,0.04
2025-02-10,Krush Media,Wurl,470485,CTV - Priority Bundles,publisher,CTV,16,16,0.27
2025-02-10,Edge226,Iversoft,517763,SSP (Dauup) IA EP - Publishers,publisher,APP,8,8,0.0
2025-02-10,Centro,Multimerica Media,512220,Centro - West In East,publisher,APP,9,9,0.13
2025-02-10,Krush Media,The Brave,273050,Mobile App - Priority Bundles,publisher,APP,9,9,0.01
2025-02-10,Krush Media,Amagi Ads Plus,500389,Mobile App - SOVRN Direct All - Tree,publisher,APP,7,7,0.03
2025-02-10,Centro,Wurl,470485,ADD NEW PUBLISHERS HERE - TREE,publisher,APP,1,1,0.02
2025-02-10,Krush Media,Activision Blizzard Media,534985,TTL Test - In-App Video,publisher,APP,1,1,0.0
2025-02-10,UnrulyX,Sinclair Media Group,472580,SOVRN - Direct All - TREE,publisher,APP,1,1,0.01
2025-02-10,Beeswax,Rural Media Group,521908,SOVRN Direct - All CTV - RPM,publisher,CTV,1,1,0.01
2025-02-10,Simpli.fi,Ottera TV,467490,SOVRN Direct All - Sequoia,publisher,APP,1,1,0.01
2025-02-10,Centro,OnCore Digitial Inc.,253233,ADD NEW PUBLISHERS HERE - TREE,publisher,APP,1,1,0.01
2025-02-10,Madhive,Funcorp,413865,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,APP,3543,3543,1.02
2025-02-10,Beeswax,The Brave,273050,SOVRN Direct - All TREE,publisher,APP,73651,73651,85.65
2025-02-10,InMobi,Ookla,235106,TAM DIRECT - Mobile App,publisher,APP,9976,9976,4.98
2025-02-10,Centro,Mycast,512006,Centro - West In East,publisher,APP,51353,51353,138.66
2025-02-10,Opera Bidder,Dailymail Prebid,257541,SOVRN Direct - Mobile App TREE,publisher,APP,16645,16645,6.96
2025-02-10,RTB House,Zynga Inc,513693,SOVRN Direct - All - Tree,publisher,APP,151,151,0.1
2025-02-10,Madhive,LG Ad Solutions,489566,High Impact Pub ISO,publisher,CTV,1414,1414,15.52
2025-02-10,BidSwitch,Graham Media Group,227590,SOVRN - High Priority,publisher,CTV,3662,3662,10.56
2025-02-10,PubMatic,LG Ads Plus,491414,SOVRN Direct - TREE SPLINE,publisher,CTV,15762,15762,267.73
2025-02-10,Simpli.fi,Simple Bros,516644,SOVRN Direct All - Sequoia,publisher,APP,5971,5971,8.67
2025-02-10,Madhive,Dailymail Prebid,257541,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,APP,5466,5466,1.1
2025-02-10,Xandr,Flipboard,543104,SOVRN Direct - All - Sequoia,publisher,APP,2487,2487,6.33
2025-02-10,Beeswax,Activision Blizzard Media,534985,SOVRN Direct - All Mobile - Fillrate,publisher,APP,314,314,0.81
2025-02-10,Simpli.fi,Frndly TV,486093,CTV Direct Banner & Video,publisher,CTV,218,218,3.25
2025-02-10,Xandr,Tegna,257772,SOVRN Direct - All - Sequoia,publisher,CTV,7326,7326,42.0
2025-02-10,Simpli.fi,SportX,512157,CTV Direct Banner & Video,publisher,CTV,8379,8379,106.61
2025-02-10,Magnite,"ODK Media, Inc.",197688,TAM DIRECT - Mobile In-App - TREE,publisher,APP,662,662,0.43
2025-02-10,PubMatic,SportX,512157,SOVRN Direct - No Shaping,publisher,CTV,4011,4011,41.19
2025-02-10,PubMatic,Paramount,205858,TAM MOBILE APP 137711 - TREE (fill),publisher,APP,953,953,1.72
2025-02-10,Epsilon,Tvisionary,501771,Epsilon Sovrn Direct - Sequoia,publisher,CTV,269,269,3.73
2025-02-10,BidSwitch,Coneckt CTV,503680,SOVRN Direct - TREE,publisher,CTV,417,417,2.61
2025-02-10,Centro,LG Ads Plus,491414,ADD NEW PUBLISHERS HERE - TREE,publisher,CTV,357,357,5.86
2025-02-10,Madhive,Tegna,257772,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,APP,874,874,0.44
2025-02-10,Sovrn,Multimerica Media,512220,TEST Evan Dev To Phantom,publisher,CTV,12,12,0.11
2025-02-10,Xandr,Twist Digital,271355,SOVRN Direct - All - Sequoia,publisher,CTV,256,256,1.02
2025-02-10,RTB House,Dailymail Prebid,257541,SOVRN Direct - All - Tree,publisher,APP,59,59,0.0
2025-02-10,PubMatic,WotchoTV,514064,SOVRN Direct - No Shaping,publisher,CTV,805,805,9.34
2025-02-10,TaurusX,Paramount,205858,Mobile App - Tree,publisher,APP,337,337,0.7
2025-02-10,Beeswax,Trusted Media Brands,515314,High Prio ISO - TREE,publisher,CTV,174,174,1.28
2025-02-10,Epom Services,Ookla,235106,SOVRN Direct All,publisher,APP,215,215,0.14
2025-02-10,Edge226,GateHouse Media,293450,SSP (Dauup) IA EP - Publishers,publisher,APP,40,40,0.09
2025-02-10,Beeswax,Flipboard,543104,SOVRN Direct - All TREE,publisher,APP,214,214,0.26
2025-02-10,Simpli.fi,Fox News,492131,High Prio ISO,publisher,DESKTOP,114,114,0.16
2025-02-10,Centro,Fox News,492131,Centro - West In East,publisher,DESKTOP,17,17,0.03
2025-02-10,Krush Media,Amagi Ads Plus,500389,CTV - Priority Bundles,publisher,CTV,126,126,1.32
2025-02-10,Centro,Tegna,257772,SOVRN Direct - TREE,publisher,APP,620,620,1.09
2025-02-10,PulsePoint,Flipboard,543104,In-App Direct (Life Demand),publisher,APP,39,39,0.12
2025-02-10,DV360,Future Today,444732,SOVRN Direct CTV - Sequoia FUZZY,publisher,CTV,55,55,0.88
2025-02-10,Krush Media,Voise Tech,511365,CTV - SOVRN Direct All - Tree,publisher,CTV,7,7,0.1
2025-02-10,Madhive,47 Samurai,448926,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,OTHER,40,40,0.09
2025-02-10,The Trade Desk,Activision Blizzard Media,534985,SOVRN - Direct Pubs - No Throttle,publisher,DESKTOP,8,8,0.04
2025-02-10,Simpli.fi,Aloha-ads,523648,CTV Direct Banner & Video,publisher,CTV,49,49,1.37
2025-02-10,DV360,LG Ad Solutions,489566,SOVRN Direct CTV - Sequoia FUZZY,publisher,CTV,13,13,0.15
2025-02-10,Krush Media,SportX,512157,Samsung Priority Bundle Test,publisher,CTV,129,129,0.91
2025-02-10,Krush Media,Twist Digital,271355,TTL Test - In-App Banner,publisher,APP,2,2,0.0
2025-02-10,Krush Media,MPW Digital,299507,CTV - SOVRN Direct All - Tree,publisher,CTV,18,18,0.21
2025-02-10,Beeswax,"Data Sales Services, Inc.",518584,SOVRN Direct - All Mobile - Fillrate,publisher,APP,6,6,0.01
2025-02-10,Beeswax,Voise Tech,511365,SOVRN Direct - All Mobile - Fillrate,publisher,DESKTOP,2,2,0.03
2025-02-10,Epom Services,GateHouse Media,293450,SOVRN Direct All,publisher,APP,8,8,0.0
2025-02-10,Epom Services,Iversoft,517763,SOVRN Direct All,publisher,APP,8,8,0.0
2025-02-10,Epom Services,Weatherbug TAM,513394,SOVRN Direct All,publisher,APP,8,8,0.0
2025-02-10,RTB House,Dailymail Prebid,257541,SOVRN Direct - All - Tree,publisher,OTHER,7,7,0.0
2025-02-10,RTB House,Funcorp,413865,SOVRN Direct - All - Tree,publisher,APP,46,46,0.01
2025-02-10,Krush Media,OnCore Digitial Inc.,253233,Samsung Priority Bundle Test,publisher,CTV,3,3,0.03
2025-02-10,DV360,Coneckt CTV,503680,SOVRN Direct Non-CTV - No Throttle,publisher,APP,32,32,0.4
2025-02-10,BidSwitch,Amagi,499619,SOVRN Direct - TREE,publisher,CTV,22,22,0.24
2025-02-10,Krush Media,"ODK Media, Inc.",197688,Mobile App - SOVRN Direct All - Tree,publisher,APP,6,6,0.01
2025-02-10,Centro,LG Ads Plus,491414,Centro - West In East,publisher,APP,13,13,0.2
2025-02-10,RTB House,Merriam-Wesbter,83744,SOVRN Direct - All - Tree,publisher,APP,9,9,0.01
2025-02-10,Krush Media,BLOX Digital ,49932,CTV - SOVRN Direct All - Tree,publisher,CTV,14,14,0.1
2025-02-10,Xandr,BLOX Digital ,49932,SOVRN Direct - All - Sequoia,publisher,CTV,7,7,0.05
2025-02-10,Beeswax,TCL,466180,SOVRN Direct - All Mobile - Fillrate,publisher,APP,10,10,0.13
2025-02-10,Krush Media,DailyMail Online,99835,Mobile App - SOVRN Direct All - Tree,publisher,APP,1,1,0.0
2025-02-10,RTB House,GateHouse Media,293450,SOVRN Direct - All - Tree,publisher,APP,11,11,0.02
2025-02-10,Centro,SportX,512157,ADD NEW PUBLISHERS HERE - TREE,publisher,APP,3,3,0.04
2025-02-10,Opera Bidder,Amagi Ads Plus,500389,SOVRN Direct - CTV TREE,publisher,CTV,4,4,0.04
2025-02-10,Centro,SportX,512157,Centro - West In East,publisher,APP,2,2,0.02
2025-02-10,Centro,"ODK Media, Inc.",197688,Centro - West In East,publisher,CTV,2,2,0.03
2025-02-10,Edge226,Tvisionary,501771,CTV Direct (Edge Direct EP),publisher,CTV,1,1,0.01
2025-02-10,Motorik,Amagi Ads Plus,500389,SOVRN Direct All - Sequoia,publisher,CTV,1,1,0.02
2025-02-10,Equativ,MPW Digital,299507,SOVRN Direct - CTV Only TREE,publisher,CTV,1,1,0.02
2025-02-10,Krush Media,"Telly, Inc.",512853,CTV - SOVRN Direct All - Tree,publisher,CTV,1,1,0.01
2025-02-10,Opera Bidder,Weatherbug TAM,513394,SOVRN Direct - Mobile App TREE,publisher,APP,1,1,0.0
2025-02-10,Krush Media,The Brave,273050,TTL Test - In-App Banner,publisher,APP,38677,38677,35.0
2025-02-10,PulsePoint,Fox News,492131,In-App Direct (Life Demand),publisher,APP,14976,14976,45.28
2025-02-10,Krush Media,Mycast,512006,TTL Test - In-App Video,publisher,APP,13745,13745,16.75
2025-02-10,TaurusX,Mycast,512006,Mobile App - Tree,publisher,APP,15667,15667,5.89
2025-02-10,Edge226,OnCore Digitial Inc.,253233,CTV Direct (Edge Direct EP),publisher,CTV,9338,9338,39.51
2025-02-10,Simpli.fi,Gimica,528455,SOVRN Direct All - Sequoia,publisher,APP,6313,6313,8.39
2025-02-10,OpenX,SayGames LTD,524460,SOVRN Direct Mobile App - Sequoia,publisher,APP,7419,7419,0.62
2025-02-10,The Trade Desk,GateHouse Media,293450,SOVRN - Direct Pubs - No Throttle,publisher,APP,4322,4322,4.81
2025-02-10,PubMatic,47 Samurai,448926,SOVRN Direct - No Shaping,publisher,CTV,29860,29860,111.48
2025-02-10,The Trade Desk,Frndly TV,486093,SOVRN - Direct Pubs - No Throttle,publisher,CTV,961,961,12.48
2025-02-10,Xandr,VarageSale,55349,SOVRN Direct - All - Sequoia,publisher,APP,1709,1709,1.04
2025-02-10,Krush Media,TCL,466180,CTV - SOVRN Direct All - Tree,publisher,CTV,157,157,2.0
2025-02-10,PubMatic,Zynga Inc,513693,TAM MOBILE APP 137711 - TREE (fill),publisher,APP,5546,5546,2.3
2025-02-10,Magnite,Twist Digital,271355,TAM DIRECT - Mobile In-App - TREE,publisher,APP,881,881,2.6
2025-02-10,Krush Media,Tvisionary,501771,Mobile App - SOVRN Direct All - Tree,publisher,APP,2814,2814,4.31
2025-02-10,OpenX,Simple Bros,516644,SOVRN Direct Mobile App - Sequoia,publisher,APP,1880,1880,0.3
2025-02-10,PubMatic,Wurl,470485,SOVRN Direct - TREE,publisher,CTV,3296,3296,62.36
2025-02-10,Epsilon,Coneckt CTV,503680,Epsilon Sovrn Direct - Sequoia,publisher,CTV,2415,2415,26.96
2025-02-10,Xandr,Ookla,235106,SOVRN Direct - All - Sequoia,publisher,APP,1769,1769,2.7
2025-02-10,PulsePoint,Tvisionary,501771,In-App Direct (Life Demand),publisher,APP,850,850,2.24
2025-02-10,BidSwitch,Fox News,492131,SOVRN - High Priority,publisher,DESKTOP,143,143,0.13
2025-02-10,Edge226,SayGames LTD,524460,SSP (Dauup) IA EP - Publishers,publisher,APP,2421,2421,0.82
2025-02-10,BidSwitch,Funtech,506272,SOVRN Direct - TREE,publisher,APP,455,455,1.73
2025-02-10,Beeswax,Ookla,235106,SOVRN Direct - All TREE,publisher,APP,183,183,0.14
2025-02-10,Xandr,Funtech,506272,SOVRN Direct - All - Sequoia,publisher,APP,191,191,0.05
2025-02-10,Krush Media,Fox News,492131,Mobile App - SOVRN Direct All - Tree,publisher,APP,3839,3839,6.69
2025-02-10,InMobi,"ODK Media, Inc.",197688,TAM DIRECT - Mobile App,publisher,APP,272,272,0.27
2025-02-10,Beeswax,Dailymail Prebid,257541,SOVRN Direct - All Mobile - Fillrate,publisher,APP,373,373,0.43
2025-02-10,Simpli.fi,Tegna,257772,CTV Direct Banner & Video,publisher,CTV,3922,3922,26.34
2025-02-10,Epom Services,DailyMail Online,99835,SOVRN Direct All,publisher,APP,187,187,0.04
2025-02-10,Centro,Wurl,470485,Centro - West In East,publisher,CTV,95,95,1.67
2025-02-10,OpenX,Iversoft,517763,SOVRN Direct Mobile App - Sequoia,publisher,APP,440,440,0.21
2025-02-10,Opera Bidder,Fox News,492131,High Prio ISO,publisher,OTHER,376,376,0.25
2025-02-10,DV360,Nexstar Media Group,262877,SOVRN Direct Non-CTV - No Throttle,publisher,APP,101,101,0.11
2025-02-10,Krush Media,Future Today,444732,CTV - SOVRN Direct All - Tree,publisher,CTV,26,26,0.34
2025-02-10,Quantcast,47 Samurai,448926,Summer Throttle,publisher,CTV,481,481,1.9
2025-02-10,Edge226,47 Samurai,448926,CTV Direct (Edge Direct EP),publisher,CTV,185,185,0.84
2025-02-10,Madhive,Frndly TV,486093,High Impact Pub ISO,publisher,CTV,407,407,5.71
2025-02-10,Xandr,Funcorp,413865,SOVRN Direct - All - Sequoia,publisher,APP,457,457,0.06
2025-02-10,DV360,Twist Digital,271355,SOVRN Direct Non-CTV - No Throttle,publisher,APP,54,54,0.12
2025-02-10,Beeswax,VarageSale,55349,SOVRN Direct - All Mobile - Fillrate,publisher,APP,8,8,0.01
2025-02-10,Krush Media,Trusted Media Brands,515314,Samsung Priority Bundle Test,publisher,CTV,22,22,0.18
2025-02-10,Simpli.fi,Twist Digital,271355,CTV Direct Banner & Video,publisher,CTV,50,50,1.33
2025-02-10,Centro,Frndly TV,486093,SOVRN Direct - TREE,publisher,CTV,77,77,1.15
2025-02-10,Madhive,Syncbak,466272,SOVRN Direct ALLOWLIST - Disable Throttle,publisher,APP,37,37,0.4
2025-02-10,Krush Media,Sinclair Media Group,472580,CTV - SOVRN Direct All - Tree,publisher,CTV,40,40,0.29
2025-02-10,UnrulyX,Paramount,205858,SOVRN - Direct All - TREE,publisher,APP,47,47,0.07
2025-02-10,Xandr,Dailymail Prebid,257541,SOVRN Direct - All - Sequoia,publisher,OTHER,17,17,0.0
2025-02-10,Centro,Amagi Ads Plus,500389,Centro - West In East,publisher,APP,25,25,0.21
2025-02-10,Krush Media,Trusted Media Brands,515314,CTV - Priority Bundles,publisher,CTV,26,26,0.15
2025-02-10,TaurusX,GateHouse Media,293450,Mobile App - Tree,publisher,APP,1,1,0.0
2025-02-10,Centro,Tvisionary,501771,Centro - West In East,publisher,CTV,28,28,0.35
2025-02-10,Beeswax,DailyMail Online,99835,SOVRN Direct - All Mobile - Fillrate,publisher,APP,43,43,0.04
2025-02-10,BidSwitch,47 Samurai,448926,SOVRN Direct - TREE,publisher,APP,5,5,0.02
2025-02-10,BoldWin,Tvisionary,501771,US-East - SOVRN Direct Video TREE (Reseller Demand),publisher,APP,42,42,0.1
2025-02-10,Simpli.fi,"ODK Media, Inc.",197688,CTV Direct Banner & Video,publisher,CTV,22,22,0.31
2025-02-10,Krush Media,Funcorp,413865,Mobile App - SOVRN Direct All - Tree,publisher,APP,6,6,0.01
2025-02-10,Beeswax,47 Samurai,448926,SOVRN Direct - All TREE,publisher,DESKTOP,1,1,0.0
2025-02-10,Edge226,WotchoTV,514064,CTV Direct (Edge Direct EP),publisher,CTV,41,41,0.5
2025-02-10,Xandr,Future Today,444732,SOVRN Direct - All - Sequoia,publisher,CTV,8,8,0.23
2025-02-10,Opera Bidder,Twist Digital,271355,SOVRN Direct - Mobile App TREE,publisher,APP,33,33,0.06
2025-02-10,Centro,Vizio Audience Connect,476409,ADD NEW PUBLISHERS HERE - TREE,publisher,CTV,2,2,0.03
2025-02-10,BidSwitch,Tegna,257772,SOVRN Direct - TREE,publisher,APP,14,14,0.02
2025-02-10,Edge226,Amagi Ads Plus,500389,SSP (Dauup) IA EP - Publishers,publisher,APP,1,1,0.0
2025-02-10,Opera Bidder,Zynga Inc,513693,SOVRN Direct - Mobile App TREE,publisher,APP,15,15,0.01
2025-02-10,DV360,StashTV,526543,SOVRN Direct CTV - Sequoia FUZZY,publisher,CTV,1,1,0.02
2025-02-10,Beeswax,Merriam-Wesbter,83744,SOVRN Direct - All Mobile - Fillrate,publisher,APP,6,6,0.0
2025-02-10,Magnite,Smartivi,480816,TAM DIRECT - Mobile In-App - TREE,publisher,APP,3,3,0.06
2025-02-10,OpenX,Sky UK,273340,SOVRN Direct Mobile App - Sequoia,publisher,APP,6,6,0.0
2025-02-10,Edge226,VarageSale,55349,SSP (Dauup) IA EP - Publishers,publisher,APP,9,9,0.0
2025-02-10,Krush Media,LG Ads Plus,491414,Mobile App - SOVRN Direct All - Tree,publisher,APP,4,4,0.06
2025-02-10,Centro,My-cast,512007,Centro - West In East,publisher,APP,1,1,0.0
2025-02-10,Krush Media,Frndly TV,486093,CTV - SOVRN Direct All - Tree,publisher,CTV,1,1,0.03
2025-02-10,Beeswax,Tegna,257772,SOVRN Direct - All TREE,publisher,DESKTOP,2,2,0.02
2025-02-10,Beeswax,Sportsgrid,521464,SOVRN Direct - All TREE,publisher,DESKTOP,1,1,0.02
2025-02-10,TaurusX,Motorik,533827,Mobile App - Tree,publisher,APP,1,1,0.0
2025-02-10,Krush Media,BLOX Digital ,49932,TTL Test - In-App Video,publisher,APP,1,1,0.01
2025-02-10,Magnite,Graham Media Group,227590,TAM DIRECT - Mobile In-App - TREE,publisher,APP,1,1,0.0
2025-02-10,BidSwitch,Dailymail Prebid,257541,SOVRN - High Priority,publisher,APP,645871,645871,253.21
2025-02-10,Simpli.fi,Tvisionary,501771,SOVRN Direct All - Sequoia,publisher,APP,26907,26907,58.21
2025-02-10,UnrulyX,The Brave,273050,SOVRN - Direct All - TREE,publisher,APP,173222,173222,58.49
2025-02-10,Motorik,Funcorp,413865,SOVRN Direct All - Sequoia,publisher,APP,797626,797626,132.73
2025-02-10,PubMatic,SayGames LTD,524460,TAM MOBILE APP 137711 - TREE (fill),publisher,APP,3171,3171,2.93
2025-02-10,DV360,SayGames LTD,524460,SOVRN Direct Non-CTV - No Throttle,publisher,APP,140404,140404,21.71
2025-02-10,Quantcast,OnCore Digitial Inc.,253233,Summer Throttle,publisher,CTV,127495,127495,367.04
2025-02-10,UnrulyX,Mycast,512006,SOVRN - Direct All - TREE,publisher,APP,27548,27548,37.83
2025-02-10,Epom Services,SayGames LTD,524460,SOVRN Direct All,publisher,APP,21286,21286,2.58
